Time,SpineBase_X,SpineBase_Y,SpineBase_Z,SpineBase_State,SpineMid_X,SpineMid_Y,SpineMid_Z,SpineMid_State,Neck_X,Neck_Y,Neck_Z,Neck_State,Head_X,Head_Y,Head_Z,Head_State,ShoulderLeft_X,ShoulderLeft_Y,ShoulderLeft_Z,ShoulderLeft_State,ElbowLeft_X,ElbowLeft_Y,ElbowLeft_Z,ElbowLeft_State,WristLeft_X,WristLeft_Y,WristLeft_Z,WristLeft_State,HandLeft_X,HandLeft_Y,HandLeft_Z,HandLeft_State,ShoulderRight_X,ShoulderRight_Y,ShoulderRight_Z,ShoulderRight_State,ElbowRight_X,ElbowRight_Y,ElbowRight_Z,ElbowRight_State,WristRight_X,WristRight_Y,WristRight_Z,WristRight_State,HandRight_X,HandRight_Y,HandRight_Z,HandRight_State,HipLeft_X,HipLeft_Y,HipLeft_Z,HipLeft_State,KneeLeft_X,KneeLeft_Y,KneeLeft_Z,KneeLeft_State,AnkleLeft_X,AnkleLeft_Y,AnkleLeft_Z,AnkleLeft_State,FootLeft_X,FootLeft_Y,FootLeft_Z,FootLeft_State,HipRight_X,HipRight_Y,HipRight_Z,HipRight_State,KneeRight_X,KneeRight_Y,KneeRight_Z,KneeRight_State,AnkleRight_X,AnkleRight_Y,AnkleRight_Z,AnkleRight_State,FootRight_X,FootRight_Y,FootRight_Z,FootRight_State,SpineShoulder_X,SpineShoulder_Y,SpineShoulder_Z,SpineShoulder_State,HandTipLeft_X,HandTipLeft_Y,HandTipLeft_Z,HandTipLeft_State,ThumbLeft_X,ThumbLeft_Y,ThumbLeft_Z,ThumbLeft_State,HandTipRight_X,HandTipRight_Y,HandTipRight_Z,HandTipRight_State,ThumbRight_X,ThumbRight_Y,ThumbRight_Z,ThumbRight_State,
00_00_08_0933,-0.207806,-0.199295,4.481149,2,-0.210052,0.061396,4.441261,2,-0.212550,0.320252,4.400936,2,-0.221745,0.450380,4.380795,2,-0.369049,0.212580,4.402773,2,-0.400401,0.009535,4.364857,2,-0.251354,0.046423,4.216052,1,-0.227515,0.048300,4.190867,2,-0.049348,0.233457,4.407158,2,0.007745,0.026016,4.391432,2,-0.020025,-0.122510,4.241349,2,-0.042201,-0.166458,4.196959,1,-0.288746,-0.194504,4.446095,2,-0.394769,-0.282423,4.102307,2,-0.250387,-0.631502,4.170274,2,-0.255762,-0.722974,4.128599,2,-0.123751,-0.200978,4.446046,2,-0.001244,-0.268294,4.101964,2,-0.023121,-0.640190,4.183114,2,0.001673,-0.728705,4.141364,2,-0.212018,0.256077,4.411999,2,-0.207040,0.068561,4.158163,2,-0.207041,0.031150,4.195334,2,-0.065974,-0.225448,4.163826,2,-0.061854,-0.184510,4.179625,2,
00_00_08_0967,-0.208099,-0.198256,4.480014,2,-0.210423,0.062566,4.446452,2,-0.212424,0.319860,4.415412,2,-0.223534,0.452422,4.396007,2,-0.369364,0.216405,4.427692,2,-0.401514,0.016118,4.372240,2,-0.253859,0.052094,4.222259,1,-0.235641,0.049303,4.206522,2,-0.052473,0.234434,4.426487,2,0.012206,0.025120,4.401743,2,-0.021619,-0.114102,4.243667,2,-0.043550,-0.172938,4.186650,1,-0.288972,-0.193192,4.444929,2,-0.390516,-0.211981,4.087761,2,-0.289995,-0.607515,4.075377,2,-0.286025,-0.656141,3.940617,2,-0.124075,-0.200192,4.444944,2,-0.001279,-0.268286,4.101146,2,-0.023973,-0.640155,4.182415,2,0.001631,-0.728201,4.138091,2,-0.212083,0.256252,4.424916,2,-0.221397,0.086365,4.109826,2,-0.204046,0.044352,4.212143,2,-0.062045,-0.224870,4.153160,2,-0.080459,-0.184731,4.181750,2,
00_00_09_0000,-0.207639,-0.197275,4.481194,2,-0.212897,0.064240,4.465106,2,-0.220847,0.319563,4.448054,2,-0.227591,0.454216,4.433944,2,-0.370600,0.215241,4.434366,2,-0.424264,0.016129,4.410017,2,-0.280178,0.050309,4.255177,1,-0.239388,0.057541,4.218246,2,-0.051846,0.234021,4.445816,2,0.008668,0.027181,4.409991,2,-0.025364,-0.101808,4.242971,2,-0.058112,-0.120099,4.199819,2,-0.288582,-0.191352,4.447654,2,-0.388595,-0.210789,4.090046,2,-0.292646,-0.607246,4.065643,2,-0.284688,-0.653692,3.929898,2,-0.123642,-0.199755,4.445257,2,-0.001579,-0.268622,4.101353,2,-0.024868,-0.637890,4.180435,2,0.000139,-0.726215,4.137030,2,-0.218822,0.256428,4.454388,2,-0.212745,0.087397,4.158827,2,-0.212294,0.044742,4.224334,2,-0.071471,-0.132815,4.155088,2,-0.071845,-0.089517,4.178875,2,
00_00_09_0033,-0.205866,-0.195207,4.478931,2,-0.212973,0.064895,4.466144,2,-0.221878,0.320268,4.450732,2,-0.229115,0.456890,4.444959,2,-0.371749,0.214448,4.441809,2,-0.443324,0.007042,4.406588,2,-0.302448,0.040908,4.249261,1,-0.238692,0.065884,4.211220,2,-0.052010,0.232175,4.460912,2,0.009442,0.030490,4.415257,2,-0.025642,-0.100239,4.245387,2,-0.068731,-0.105872,4.196336,2,-0.286830,-0.189567,4.445004,2,-0.385857,-0.227160,4.088751,2,-0.288188,-0.623303,4.070663,2,-0.277771,-0.669246,3.934909,2,-0.121760,-0.197460,4.443128,2,0.002280,-0.277590,4.102761,2,-0.024184,-0.633816,4.170386,2,-0.015962,-0.679785,4.034544,2,-0.219592,0.257106,4.456628,2,-0.215739,0.087608,4.170208,2,-0.223264,0.052930,4.207000,2,-0.080807,-0.119545,4.151506,2,-0.071135,-0.061429,4.183715,2,
00_00_09_0067,-0.204743,-0.194130,4.477262,2,-0.211555,0.065866,4.471848,2,-0.218399,0.321191,4.471244,2,-0.230166,0.455774,4.462560,2,-0.374599,0.212634,4.472457,2,-0.440463,-0.009354,4.412967,2,-0.302439,0.035148,4.255804,1,-0.239564,0.068585,4.234480,2,-0.055238,0.236895,4.477376,2,0.009495,0.029814,4.424394,2,-0.029635,-0.102067,4.249412,1,-0.078543,-0.105330,4.228289,2,-0.285042,-0.189791,4.442013,2,-0.380228,-0.269776,4.092517,2,-0.248470,-0.643670,4.157134,2,-0.286764,-0.725208,4.106235,2,-0.120846,-0.194916,4.441982,2,0.003967,-0.284428,4.104560,2,-0.024615,-0.635812,4.168620,2,-0.021407,-0.680902,4.032085,2,-0.216791,0.258038,4.472763,2,-0.231120,0.093665,4.185824,2,-0.207650,0.078817,4.219572,2,-0.088730,-0.106852,4.169840,2,-0.082956,-0.045984,4.165500,2,
00_00_09_0100,-0.203896,-0.192213,4.475406,2,-0.209566,0.068521,4.483466,2,-0.214375,0.323890,4.501452,2,-0.231718,0.456034,4.472169,2,-0.374412,0.212134,4.480556,2,-0.441408,-0.005924,4.418442,2,-0.271098,0.063916,4.249210,1,-0.244582,0.082493,4.237301,2,-0.056989,0.236675,4.484979,2,0.012860,0.033742,4.436786,2,-0.035309,-0.097529,4.258861,1,-0.091173,-0.066980,4.234256,2,-0.283949,-0.189074,4.438882,2,-0.394220,-0.195623,4.084081,2,-0.303720,-0.592403,4.041586,2,-0.298636,-0.636787,3.904662,2,-0.120161,-0.191464,4.441083,2,0.004872,-0.288522,4.106096,2,-0.022190,-0.638035,4.164036,2,-0.019467,-0.682185,4.027052,2,-0.213265,0.260789,4.498700,2,-0.225347,0.108742,4.183491,2,-0.222147,0.065885,4.229834,2,-0.108405,-0.067903,4.179556,2,-0.057491,-0.019058,4.211200,2,
00_00_09_0133,-0.203684,-0.191336,4.474208,2,-0.209398,0.069014,4.487166,2,-0.214434,0.323891,4.504491,2,-0.235314,0.458211,4.488127,2,-0.374466,0.212374,4.480229,2,-0.445940,-0.008265,4.424727,2,-0.271736,0.064307,4.251241,1,-0.240886,0.086410,4.237843,2,-0.057005,0.228258,4.501613,2,0.010249,0.028253,4.430068,2,-0.084032,-0.071911,4.233626,1,-0.097535,-0.024849,4.249857,2,-0.283740,-0.188986,4.438337,2,-0.393979,-0.196393,4.083546,2,-0.303878,-0.593152,4.039697,2,-0.292610,-0.637226,3.902970,2,-0.120154,-0.189513,4.439191,2,0.006035,-0.288708,4.105380,2,-0.021740,-0.639468,4.161994,2,-0.012837,-0.683302,4.025208,2,-0.213277,0.260854,4.502147,2,-0.217935,0.110703,4.186492,2,-0.227058,0.064007,4.257600,2,-0.122039,-0.029575,4.189508,2,-0.106607,0.019839,4.206500,2,
00_00_09_0167,-0.199331,-0.190251,4.476209,2,-0.208243,0.068829,4.496734,2,-0.218411,0.322645,4.514091,2,-0.236574,0.455247,4.497929,2,-0.373464,0.201977,4.491322,2,-0.414317,0.009542,4.412615,2,-0.274669,0.062993,4.254072,1,-0.248743,0.098939,4.246501,2,-0.056006,0.228504,4.508499,2,0.017553,0.029830,4.449320,2,-0.048463,-0.066483,4.269629,1,-0.106195,0.004421,4.242811,2,-0.279530,-0.189435,4.439654,2,-0.374923,-0.306253,4.102015,2,-0.250622,-0.642674,4.151855,2,-0.273567,-0.726214,4.087385,2,-0.115483,-0.186959,4.442416,2,0.005492,-0.289905,4.107764,2,-0.022483,-0.641523,4.162152,2,-0.015713,-0.685330,4.025209,2,-0.215914,0.259824,4.511737,2,-0.225589,0.127809,4.187823,2,-0.226808,0.085753,4.240143,2,-0.133398,0.011219,4.193590,2,-0.076802,0.026475,4.229000,2,
00_00_09_0200,-0.199459,-0.190835,4.475410,2,-0.209434,0.067228,4.498347,2,-0.220894,0.319853,4.517774,2,-0.237339,0.455902,4.502961,2,-0.376410,0.198022,4.500991,2,-0.405751,0.011099,4.402235,2,-0.268880,0.065436,4.247423,1,-0.240408,0.104697,4.261029,1,-0.019632,0.170516,4.520101,2,0.045730,-0.019482,4.455757,2,-0.055805,-0.053818,4.269858,1,-0.115647,0.041495,4.248287,2,-0.279466,-0.189601,4.438512,2,-0.395182,-0.196261,4.085621,2,-0.305966,-0.592963,4.038667,2,-0.293330,-0.636860,3.901985,2,-0.115995,-0.188497,4.441741,2,0.006492,-0.289768,4.107098,2,-0.023152,-0.642022,4.160906,2,0.005249,-0.729440,4.118866,2,-0.218092,0.257282,4.514956,2,-0.182235,0.083345,4.236333,2,-0.158426,0.042792,4.216000,2,-0.140578,0.050341,4.207039,2,-0.109242,0.068925,4.214143,2,
00_00_09_0233,-0.199674,-0.190705,4.475069,2,-0.208962,0.066634,4.499813,2,-0.217761,0.317785,4.521562,2,-0.236101,0.453034,4.523875,2,-0.376482,0.190734,4.505586,2,-0.404124,0.000892,4.413129,2,-0.275436,0.062095,4.253681,1,-0.233963,0.105572,4.256431,1,-0.018508,0.170479,4.520397,1,0.050814,-0.019956,4.464011,2,-0.059978,-0.039207,4.281412,1,-0.110461,0.038341,4.296956,2,-0.279405,-0.189671,4.439609,2,-0.380204,-0.273186,4.092778,2,-0.252949,-0.636555,4.148728,2,-0.270056,-0.723682,4.091322,2,-0.117672,-0.187650,4.437263,2,0.008589,-0.291396,4.105014,2,-0.022209,-0.642256,4.159916,2,0.005202,-0.730037,4.118697,2,-0.215824,0.255644,4.518132,2,-0.203661,0.113970,4.207327,2,-0.162326,0.056119,4.232143,2,-0.154994,0.050551,4.226504,2,-0.072688,0.069954,4.276000,2,
00_00_09_0267,-0.199640,-0.190686,4.474753,2,-0.210445,0.065236,4.503249,2,-0.222782,0.314137,4.530760,2,-0.233659,0.452678,4.533024,2,-0.374240,0.171181,4.504787,2,-0.409725,-0.014253,4.405401,2,-0.193160,0.093266,4.288293,2,-0.148284,0.102736,4.262123,1,-0.015816,0.162469,4.520280,2,0.040049,-0.027358,4.444724,2,-0.084519,-0.014365,4.271149,1,-0.138507,0.079672,4.249014,1,-0.278993,-0.189350,4.438380,2,-0.380778,-0.273554,4.092058,2,-0.253132,-0.636695,4.148610,2,-0.275156,-0.722344,4.090012,2,-0.117736,-0.187849,4.437474,2,0.008778,-0.292185,4.105539,2,-0.018573,-0.647245,4.154809,2,-0.010427,-0.690967,4.017954,2,-0.219744,0.252578,4.525789,2,-0.121003,0.110345,4.242504,2,-0.134040,0.124675,4.273000,2,-0.135801,0.088796,4.224837,2,-0.124123,0.088654,4.218000,2,
00_00_09_0300,-0.199581,-0.190240,4.474378,2,-0.209705,0.065359,4.504947,2,-0.220207,0.314232,4.533632,2,-0.233669,0.452397,4.533795,2,-0.374241,0.167843,4.505167,2,-0.410464,-0.016457,4.403658,2,-0.192890,0.092039,4.286730,2,-0.155318,0.109975,4.269860,1,-0.015917,0.162126,4.519849,2,0.040283,-0.028162,4.446105,2,-0.084952,-0.013697,4.273160,1,-0.130533,0.051485,4.234943,1,-0.278769,-0.188736,4.438256,2,-0.370430,-0.313831,4.102745,2,-0.253840,-0.634124,4.146085,2,-0.270053,-0.723154,4.096842,2,-0.117752,-0.187751,4.437336,2,0.009365,-0.292698,4.105871,2,-0.018769,-0.647352,4.154818,2,-0.011038,-0.691126,4.017957,2,-0.217713,0.252647,4.528453,2,-0.124996,0.129673,4.247835,2,-0.138588,0.097808,4.260286,2,-0.127845,0.060674,4.210765,1,-0.116190,0.060617,4.203925,1,
00_00_09_0333,-0.199460,-0.189685,4.474218,2,-0.210038,0.065375,4.505725,2,-0.220878,0.313974,4.534100,2,-0.233743,0.452409,4.534838,2,-0.375030,0.165952,4.505793,2,-0.412219,-0.018691,4.405457,2,-0.185117,0.093359,4.278156,2,-0.149187,0.121945,4.272445,1,-0.017403,0.162421,4.519188,1,0.038374,-0.025943,4.439046,2,-0.089293,-0.007841,4.268355,1,-0.148102,0.055334,4.249686,2,-0.278437,-0.188366,4.438018,2,-0.398595,-0.192851,4.086723,2,-0.309129,-0.589149,4.035952,2,-0.299488,-0.633296,3.899117,2,-0.117809,-0.187058,4.437620,2,0.009636,-0.292627,4.106493,2,-0.020724,-0.650488,4.155931,2,-0.013504,-0.694272,4.019052,2,-0.218295,0.252444,4.529027,2,-0.125314,0.141582,4.259335,2,-0.124597,0.110706,4.273700,2,-0.145375,0.064515,4.225509,1,-0.133668,0.064446,4.218671,1,
00_00_09_0367,-0.200324,-0.188625,4.474231,2,-0.210099,0.065486,4.505728,2,-0.220177,0.314094,4.532487,2,-0.231606,0.452307,4.539178,2,-0.374540,0.162724,4.504903,2,-0.413780,-0.021857,4.405413,2,-0.189886,0.096740,4.286161,2,-0.144756,0.122761,4.299742,1,-0.017972,0.161367,4.518711,2,0.051242,-0.032948,4.492426,2,-0.066236,-0.028060,4.313249,1,-0.121689,0.046423,4.368502,2,-0.279029,-0.187110,4.436593,2,-0.373367,-0.290888,4.093837,2,-0.255399,-0.630254,4.145273,2,-0.261558,-0.721374,4.100867,2,-0.119700,-0.185564,4.440294,2,0.007503,-0.291260,4.109101,2,-0.022622,-0.649784,4.157465,2,0.008466,-0.736375,4.116615,2,-0.217956,0.252570,4.528188,2,-0.118181,0.143838,4.303264,2,-0.112241,0.097256,4.322454,2,-0.150345,0.090644,4.312837,2,-0.078132,0.077015,4.337200,2,
00_00_09_0400,-0.202479,-0.187489,4.479458,2,-0.213283,0.063752,4.511424,2,-0.223580,0.310353,4.535430,2,-0.230758,0.450343,4.542391,2,-0.375681,0.160083,4.505227,2,-0.414139,-0.024820,4.406090,2,-0.191001,0.098571,4.285792,2,-0.149719,0.128574,4.307233,1,-0.020093,0.160421,4.520452,1,0.052186,-0.032780,4.494287,2,-0.065392,-0.029496,4.315136,1,-0.120231,0.033321,4.374688,2,-0.279880,-0.186168,4.440986,2,-0.388982,-0.200215,4.085986,2,-0.303127,-0.597434,4.036666,2,-0.293272,-0.641470,3.899836,2,-0.123096,-0.184812,4.447315,2,0.004756,-0.288655,4.115719,2,-0.025460,-0.652499,4.158992,2,0.011001,-0.736817,4.115205,2,-0.221137,0.249371,4.531611,2,-0.112783,0.138106,4.316316,2,-0.122693,0.093349,4.329600,2,-0.150790,0.090913,4.325603,2,-0.052142,0.067413,4.270852,1,
00_00_09_0433,-0.241174,-0.269702,4.509521,2,-0.231076,0.016153,4.531277,2,-0.222734,0.306903,4.537015,2,-0.230331,0.450389,4.542446,2,-0.374699,0.159164,4.505078,2,-0.414207,-0.024353,4.403421,2,-0.212703,0.132988,4.281635,2,-0.166199,0.145335,4.292666,1,-0.015742,0.150492,4.518471,2,0.035838,-0.045315,4.461409,2,-0.087815,-0.012844,4.289829,1,-0.160854,0.090977,4.334010,2,-0.337338,-0.259336,4.457746,2,-0.360591,-0.292486,4.086662,2,-0.256043,-0.630567,4.144590,2,-0.261882,-0.721768,4.100720,2,-0.141274,-0.275877,4.491249,2,-0.004917,-0.280679,4.138530,2,-0.021358,-0.654222,4.157764,2,-0.014381,-0.698271,4.021012,2,-0.222117,0.239521,4.535912,2,-0.138166,0.160532,4.304332,2,-0.118324,0.134821,4.320250,2,-0.167589,0.102156,4.304334,2,-0.161125,0.101770,4.288000,2,
00_00_09_0467,-0.233910,-0.267404,4.501847,2,-0.223657,0.019246,4.528696,2,-0.211779,0.307451,4.540869,2,-0.230585,0.447493,4.546209,2,-0.374280,0.158877,4.505001,2,-0.424850,-0.030202,4.423817,2,-0.246045,0.129404,4.307806,1,-0.191537,0.134404,4.286014,2,-0.016371,0.150597,4.517549,2,0.107212,-0.013675,4.518649,1,-0.034843,0.004604,4.339971,1,-0.100196,0.069418,4.391405,1,-0.331320,-0.258588,4.449083,2,-0.365179,-0.166313,4.089389,2,-0.276487,-0.563310,4.043344,2,-0.267492,-0.607755,3.906470,2,-0.132525,-0.271885,4.484310,2,-0.002862,-0.281431,4.135733,2,-0.021277,-0.654890,4.157417,2,-0.014424,-0.698721,4.020555,2,-0.214639,0.238737,4.538429,2,-0.160173,0.159101,4.264329,2,-0.151377,0.115055,4.311182,2,-0.135032,0.090384,4.364060,2,-0.095850,0.120055,4.347143,2,
00_00_09_0500,-0.229391,-0.265995,4.499127,2,-0.223829,0.021224,4.527544,2,-0.217774,0.310559,4.540963,2,-0.229381,0.444913,4.547340,2,-0.374926,0.156719,4.504855,2,-0.406521,-0.040928,4.438424,2,-0.231607,0.107519,4.307365,1,-0.191339,0.133871,4.287514,2,-0.016207,0.149972,4.517144,2,0.105337,-0.015209,4.522992,1,-0.032068,-0.001643,4.342985,1,-0.111656,0.043795,4.390580,2,-0.327731,-0.258620,4.445176,2,-0.365766,-0.161372,4.087378,2,-0.280581,-0.558676,4.036351,2,-0.271684,-0.603117,3.899447,2,-0.126677,-0.268784,4.482717,2,-0.001081,-0.282878,4.132725,2,-0.019046,-0.655794,4.155897,2,-0.012347,-0.699581,4.019008,2,-0.218170,0.240385,4.538563,2,-0.203268,0.179385,4.196821,2,-0.162573,0.138262,4.283000,2,-0.163605,0.056020,4.353837,2,-0.089502,0.097019,4.360091,2,
00_00_09_0533,-0.228432,-0.267016,4.498856,2,-0.222969,0.019972,4.527145,2,-0.216582,0.306319,4.541019,2,-0.229426,0.444877,4.547931,2,-0.374116,0.157437,4.505374,2,-0.440556,-0.033686,4.449968,2,-0.239201,0.109530,4.310267,1,-0.210210,0.137367,4.281818,2,-0.015188,0.143197,4.514155,2,0.029500,-0.051477,4.445329,2,-0.097689,0.002143,4.282339,1,-0.152412,0.067850,4.260306,2,-0.327030,-0.259341,4.445014,2,-0.371958,-0.305403,4.077840,2,-0.257720,-0.635732,4.142664,2,-0.263080,-0.727166,4.101426,2,-0.125617,-0.270191,4.482376,2,-0.000845,-0.282872,4.131998,2,-0.017654,-0.654314,4.154862,2,-0.011591,-0.698122,4.017939,2,-0.217300,0.236333,4.538812,2,-0.173551,0.163224,4.250628,2,-0.165589,0.122995,4.274429,2,-0.204264,0.080017,4.223566,1,-0.130024,0.120939,4.229826,1,
00_00_09_0567,-0.227183,-0.267144,4.498052,2,-0.222855,0.020897,4.524824,2,-0.218694,0.308060,4.536688,2,-0.229187,0.444608,4.548011,2,-0.372990,0.153556,4.506189,2,-0.427751,-0.035545,4.428735,2,-0.243578,0.111049,4.313238,1,-0.203437,0.136907,4.269978,2,-0.015148,0.142405,4.514046,2,0.031604,-0.052277,4.447109,1,-0.095777,0.000594,4.284019,1,-0.150315,0.066721,4.262780,1,-0.326251,-0.259565,4.444392,2,-0.359904,-0.272507,4.072758,2,-0.257465,-0.635611,4.143123,2,-0.262136,-0.726984,4.100500,2,-0.124038,-0.270238,4.481470,2,0.000205,-0.283765,4.130930,2,-0.016545,-0.653093,4.154139,2,-0.010972,-0.696978,4.017216,2,-0.218895,0.237455,4.535585,2,-0.178242,0.154164,4.234828,2,-0.167766,0.124545,4.271500,2,-0.202172,0.078891,4.226039,1,-0.129310,0.120555,4.230673,1,
00_00_09_0600,-0.230252,-0.262846,4.496736,2,-0.224515,0.023278,4.524509,2,-0.219210,0.308526,4.537289,2,-0.228240,0.443088,4.549438,2,-0.374149,0.152691,4.507323,2,-0.427318,-0.037269,4.431103,2,-0.200471,0.091808,4.322174,2,-0.188949,0.133121,4.282763,2,-0.014717,0.140080,4.514304,2,0.030249,-0.055301,4.448474,1,-0.095613,-0.006615,4.282765,1,-0.151970,0.059577,4.267184,2,-0.329291,-0.252515,4.439246,2,-0.361327,-0.269016,4.067616,2,-0.257480,-0.635654,4.143125,2,-0.264196,-0.726655,4.098484,2,-0.127819,-0.267320,4.482760,2,-0.000428,-0.283967,4.133612,2,-0.017826,-0.651717,4.155106,2,-0.012405,-0.695584,4.018158,2,-0.219756,0.238148,4.536114,2,-0.160393,0.155442,4.269497,2,-0.150743,0.124924,4.283125,2,-0.203824,0.071763,4.230443,1,-0.129586,0.112711,4.236702,1,
00_00_09_0633,-0.230256,-0.262771,4.496686,2,-0.226874,0.024121,4.524891,2,-0.227742,0.309588,4.540595,2,-0.227836,0.443217,4.549785,2,-0.374207,0.152653,4.507281,2,-0.439756,-0.036107,4.440571,2,-0.210244,0.086750,4.329804,2,-0.185391,0.131939,4.291323,2,-0.014541,0.139807,4.514380,2,0.047915,-0.056538,4.484909,2,-0.073952,-0.019150,4.313011,1,-0.151337,0.020213,4.381646,2,-0.329287,-0.252458,4.439258,2,-0.363771,-0.273570,4.068163,2,-0.257033,-0.636010,4.143131,2,-0.263643,-0.726990,4.098236,2,-0.127822,-0.267318,4.482724,2,-0.000578,-0.284101,4.133524,2,-0.019224,-0.650253,4.155075,2,-0.013699,-0.694088,4.018109,2,-0.226995,0.239102,4.538638,2,-0.171117,0.155612,4.247579,2,-0.157003,0.150146,4.255750,2,-0.175412,0.038273,4.353337,2,-0.125558,0.042835,4.367249,2,
00_00_09_0667,-0.231100,-0.260259,4.494589,2,-0.226196,0.025184,4.524201,2,-0.222690,0.309649,4.540768,2,-0.226504,0.441398,4.549176,2,-0.372955,0.153286,4.507439,2,-0.438738,-0.034560,4.437696,2,-0.208249,0.089678,4.330930,1,-0.187854,0.132844,4.297045,2,-0.014653,0.139779,4.514566,2,0.062370,-0.051643,4.502830,1,-0.057981,-0.030784,4.326870,1,-0.129628,0.003897,4.386616,2,-0.328580,-0.249791,4.439317,2,-0.367865,-0.268349,4.068611,2,-0.257025,-0.636854,4.143691,2,-0.265208,-0.727611,4.098280,2,-0.131331,-0.264993,4.477024,2,0.001050,-0.284299,4.130065,2,-0.020678,-0.650712,4.155762,2,-0.015049,-0.694516,4.018788,2,-0.223955,0.239447,4.538556,2,-0.173217,0.162248,4.259115,2,-0.142947,0.109748,4.341715,2,-0.175392,-0.026777,4.352838,2,-0.099644,0.056262,4.373222,2,
00_00_09_0700,-0.231082,-0.259807,4.494524,2,-0.226040,0.025363,4.524286,2,-0.221722,0.309200,4.541446,2,-0.225420,0.439586,4.548716,2,-0.372465,0.155005,4.506835,2,-0.418270,-0.030530,4.413143,2,-0.200499,0.094362,4.328135,1,-0.179874,0.126510,4.296553,2,-0.014526,0.139026,4.514140,2,0.064783,-0.051440,4.502602,1,-0.056121,-0.031058,4.326992,1,-0.126994,0.018925,4.384022,2,-0.328117,-0.248891,4.438032,2,-0.367481,-0.283515,4.068680,2,-0.257021,-0.636547,4.144010,2,-0.263952,-0.727584,4.099933,2,-0.131491,-0.264484,4.478544,2,0.001082,-0.284756,4.131731,2,-0.017682,-0.649190,4.156573,2,-0.011865,-0.692990,4.019600,2,-0.223213,0.239194,4.539079,2,-0.166427,0.156116,4.245230,2,-0.131549,0.125765,4.311800,2,-0.175674,0.026482,4.359838,2,-0.083883,0.070907,4.360000,2,
00_00_09_0733,-0.231089,-0.259907,4.494673,2,-0.226913,0.025795,4.524387,2,-0.224425,0.310417,4.541369,2,-0.225134,0.438482,4.549040,2,-0.372467,0.154963,4.506818,2,-0.419225,-0.030449,4.413432,2,-0.200147,0.098110,4.317286,2,-0.178190,0.128000,4.291869,2,-0.014322,0.137741,4.513676,2,0.065312,-0.052661,4.496990,1,-0.055428,-0.037393,4.320721,1,-0.134251,0.002832,4.381988,1,-0.328903,-0.248946,4.440242,2,-0.367157,-0.281382,4.070526,2,-0.256882,-0.635057,4.144558,2,-0.262389,-0.726365,4.101815,2,-0.130839,-0.265255,4.478132,2,0.001259,-0.284855,4.131076,2,-0.017617,-0.648054,4.154535,2,-0.011871,-0.691868,4.017559,2,-0.225214,0.240058,4.539135,2,-0.174387,0.152258,4.234663,2,-0.127424,0.117116,4.329889,2,-0.163648,0.017602,4.355089,2,-0.073105,0.060114,4.364667,2,
00_00_09_0767,-0.218045,-0.270101,4.482573,2,-0.227109,0.015304,4.518541,2,-0.237728,0.289212,4.538456,2,-0.224977,0.436070,4.549437,2,-0.372936,0.155762,4.507300,2,-0.432913,-0.034023,4.437419,2,-0.209749,0.094335,4.319599,2,-0.187836,0.129558,4.290006,2,-0.014565,0.137398,4.513448,2,0.065841,-0.052673,4.498326,1,-0.054854,-0.037426,4.322017,1,-0.132252,0.000119,4.385143,1,-0.311201,-0.264585,4.424049,2,-0.376335,-0.275841,4.057138,2,-0.256853,-0.635313,4.144455,2,-0.271895,-0.725035,4.098515,2,-0.120935,-0.272043,4.469689,2,0.005421,-0.285288,4.119969,2,-0.016969,-0.647841,4.154090,2,-0.011168,-0.691596,4.017088,2,-0.234212,0.222216,4.535424,2,-0.176331,0.157999,4.234328,2,-0.163083,0.140527,4.253286,2,-0.163757,0.020552,4.357839,2,-0.093051,0.047360,4.373250,2,
00_00_09_0800,-0.219492,-0.268077,4.483623,2,-0.226118,0.017476,4.519317,2,-0.228858,0.298476,4.541831,2,-0.225332,0.436433,4.549809,2,-0.372746,0.155754,4.507235,2,-0.436616,-0.033937,4.441811,2,-0.215120,0.093190,4.319198,1,-0.196371,0.133014,4.284881,2,-0.020021,0.141029,4.514092,2,0.065200,-0.046958,4.498031,1,-0.055479,-0.037601,4.321281,1,-0.129639,-0.001797,4.384715,1,-0.315468,-0.259994,4.426912,2,-0.372859,-0.281239,4.059080,2,-0.256688,-0.634880,4.144728,2,-0.272015,-0.724430,4.097824,2,-0.121123,-0.271326,4.470031,2,0.004539,-0.283667,4.119994,2,-0.019934,-0.648998,4.155330,2,-0.014076,-0.692746,4.018325,2,-0.228785,0.228450,4.537951,2,-0.192886,0.157416,4.218826,2,-0.146006,0.117607,4.300584,2,-0.164225,0.020662,4.365024,2,-0.097483,0.042891,4.372125,2,
